41143	31
41591	4
41626	53
41660	44
41694	2
41728	28
41762	18
42163	21
42197	4
42231	1
42265	10
42299	3
42334	13
42368	18
42769	11
42803	4
42837	79
42871	20
42905	3
42939	14
42973	19
43446	68
43480	17
43514	8
43548	67
43582	16
43616	7
43650	49
44122	6
44156	65
44191	13
44225	4
44259	63
44293	12
44718	8
44752	83
44786	24
44820	7
44854	4
44888	23
45313	2
45347	2
45381	40
45415	1
45449	1
45484	9
45885	12
45919	2
45953	170
45987	60
46021	1
46055	29
46528	16
46564	89
46596	32
46630	15
46665	81
46698	31
47099	34
47133	17
47167	92
47202	32
47236	15
47271	64
47718	21
47752	4
47786	79
47821	19
47855	2
47889	52
48314	31
48348	14
48382	89
48416	30
48450	13
48484	63
48887	81
48920	31
48954	2
48988	165
49022	30
49056	13
49552	5
49586	97
49620	55
49654	4
49688	18
49722	13
49756	3
50158	5
50192	5
50226	55
50260	4
50294	4
50328	13
50729	57
50763	6
50798	97
50832	55
50866	4
50900	71
51301	99
51335	57
51369	6
51403	98
51437	56
51472	4
51506	71
51907	91
51941	40
51975	31
52009	98
52043	56
52077	5
52479	7
52513	165
52547	57
52581	6
52615	34
52649	15
53051	58
53085	7
53119	91
53153	1
53187	6
53221	63
53646	52
53680	8
53714	1
53748	12
53782	17
53816	8
54218	2
54252	13
54286	18
54320	1
54354	12
54388	17
54790	19
54824	2
54858	77
54892	18
54926	1
54960	12
55385	20
55419	13
55453	53
55487	5
55521	12
55555	62
55980	41
56014	24
56048	200
56082	57
56117	5
56151	89
56185	38
56586	58
56620	7
56654	99
56688	57
56722	6
56756	73
57182	68
57216	17
57250	8
57284	67
57318	16
57352	7
57777	67
57811	28
57845	11
57879	22
57913	3
57947	10
57981	60
58383	87
58417	28
58451	11
58485	86
58519	27
58553	10
58587	60
58989	87
59023	28
59057	11
59091	86
59125	27
59159	10
59726	32
59760	15
59795	89
59828	31
59862	14
59896	81
59930	30
60332	32
60366	15
60401	89
60434	31
60468	14
60502	83
60536	30
60570	13
60995	93
61029	67
61063	8
61097	8
61131	46
61165	7
61638	15
61672	5
61706	5
61740	14
61774	4
61808	71
62209	91
62244	15
62278	5
62312	19
62346	14
62380	4
62781	7
62815	64
62849	16
62883	6
62917	6
62952	14
63447	9
63482	3
63516	4
63550	7
63584	2
63618	3
64019	6
64053	65
64087	14
64121	5
64156	63
64190	12
64591	15
64625	6
64659	65
64693	14
64727	5
64761	47
65210	2
65244	94
65278	52
65312	1
65346	93
65380	34
65782	53
65816	2
65850	94
65884	52
65918	1
65952	68
66377	64
66411	13
66445	4
66479	63
66513	12
66548	2
66582	61
66616	10
67064	92
67098	33
67132	16
67168	89
67201	31
67235	14
67636	17
67670	14
67704	9
67738	4
67774	54
67806	8
68231	11
68266	1
68300	4
68334	9
68368	9
68402	3
68436	8
68837	1
68871	2
68905	61
68940	9
68974	93
69008	42
69409	62
69443	11
69477	2
69511	61
69545	10
69579	1
69981	3
70015	62
70049	11
70083	2
70117	61
70151	10
70553	12
70587	3
70621	62
70655	11
70689	2
70723	44
71172	16
71208	89
71240	32
71274	15
71309	89
71342	31
71376	14
71801	1
71835	60
71869	9
71903	9
71937	3
71971	8
72373	10
72407	1
72441	60
72475	9
72509	93
72543	42
72945	61
72979	10
73013	1
73047	68
73081	9
73115	76
73540	80
73574	21
73608	4
73642	79
73676	20
73710	3
74112	5
74146	80
74180	21
74214	4
74248	71
74282	20
74684	22
74718	5
74752	55
74786	11
74820	4
74854	1
75255	4
75289	23
75324	5
75358	16
75392	21
75426	4
75851	14
75885	9
75919	16
75955	11
75987	8
76021	15
76493	7
76527	2
76562	88
76596	29
76630	12
76664	62
77066	89
77099	31
77133	14
77167	89
77201	30
77235	13
77270	62
77765	97
77800	54
77834	3
77868	95
77902	53
77936	2
78384	84
78419	24
78453	7
78487	18
78521	23
78555	6
78956	9
78990	78
79024	25
79058	8
79093	18
79127	23
79528	26
79562	9
79596	84
79630	25
79664	8
79698	5
80100	7
80134	26
80168	9
80202	84
80236	25
80270	8
80304	58
80753	13
80787	4
80821	46
80855	2
80889	3
80923	6
80957	1
81359	3
81393	4
81427	63
81461	12
81495	3
81529	45
81930	65
81965	13
81999	4
82033	63
82067	12
82101	3
82549	35
82584	17
82618	92
82652	33
82686	16
82722	64
83168	22
83203	4
83237	54
83271	138
83305	3
83339	53
83764	32
83798	15
83833	81
83866	31
83900	2
83934	11
84359	4
84393	9
84427	9
84461	3
84496	7
84530	7
84564	40
84965	68
84999	9
85033	23
85067	3
85101	8
85135	8
85170	1
85571	4
85605	9
85639	9
85673	3
85707	8
85741	65
85775	17
86200	20
86234	3
86269	77
86303	18
86337	1
86371	51
86772	79
86806	20
86840	3
86874	53
86908	9
86943	1
86977	51
87448	1
87482	27
87516	7
87550	8
87584	67
87618	16
88067	97
88101	55
88135	4
88169	96
88203	54
88237	3
88733	2
88767	3
88801	62
88835	11
88869	2
88903	44
89423	29
89457	12
89491	87
89525	28
89559	11
89593	61
90018	57
90052	6
90086	98
90120	56
90155	4
90189	71
90637	27
90671	10
90705	85
90739	26
90774	8
90808	58
91209	86
91243	27
91277	10
91311	85
91345	26
91379	9
91781	11
91815	179
91849	27
91883	10
91917	60
91951	51
92353	28
92387	11
92421	22
92455	27
92489	10
92523	36
92924	88
92958	29
92993	11
93027	61
93061	17
93095	10
93129	36
93530	88
93564	29
93598	12
93632	87
93667	27
93701	10
94102	13
94136	68
94170	29
94204	12
94238	23
94272	4
94745	7
94779	26
94813	9
94847	84
94881	25
94915	8
95434	2
95469	60
95503	9
95537	95
95571	59
95605	8
95639	8
96040	2
96074	5
96108	10
96143	9
96177	59
96211	8
96612	11
96646	2
96680	34
96714	10
96748	1
96782	4
97231	3
97266	11
97299	21
97333	2
97367	69
97401	30
97827	8
97861	8
97895	46
97929	7
97963	21
97997	1
98398	4
98432	9
98466	101
98500	59
98535	7
98569	91
98970	1
99004	60
99038	9
99072	101
99106	59
99140	8
99174	92
99209	40
99634	19
99668	2
99702	52
99736	8
99770	1
99804	12
100205	15
100239	10
100273	3
100308	52
100342	8
100376	1
100824	58
100858	7
100892	91
100927	44
100961	5
100995	5
101443	18
101477	11
101511	8
101546	2
101580	9
101614	35
102133	6
102167	1
102201	2
102235	49
102269	10
102304	9
102705	3
102739	6
102773	1
102807	2
102841	61
102875	10
103300	6
103334	81
103368	22
103403	4
103437	15
103471	10
103967	29
104001	12
104035	23
104069	4
104103	11
104137	8
104171	27
104596	6
104630	63
104664	15
104698	5
104732	5
104766	14
104800	4
105202	6
105236	20
105270	29
105304	5
105338	5
105372	55
105406	4
105808	6
105842	98
105876	56
105910	5
105944	89
105978	38
106380	57
106414	6
106448	98
106482	56
106516	5
106550	72
106951	100
106985	58
107019	7
107054	98
107088	56
107122	5
107547	1
107581	51
107615	34
107649	2
107683	67
107717	16
107751	7
107785	39
108210	4
108244	11
108278	22
108312	3
108347	9
108381	20
108782	62
108816	18
108850	11
108884	8
108918	3
108952	10
109377	98
109411	56
109446	4
109480	32
109514	54
109548	3
109973	1
110007	10
110041	5
110075	6
110109	9
110143	4
110177	5
110649	3
110684	3
110718	62
110752	11
110786	103
110820	61
110854	10
111255	13
111289	4
111323	63
111358	11
111392	2
111426	44
111827	64
111861	13
111895	4
111929	63
111963	12
111997	3
112031	45
112433	64
112467	13
112501	4
112535	63
112569	12
112603	3
113005	5
113039	47
113073	3
113107	4
113141	7
113175	12
113576	5
113611	5
113645	52
113679	13
113713	4
113747	46
114195	2
114230	1
114264	34
114298	17
114332	84
114366	33
114791	12
114825	3
114859	62
114893	11
114927	2
114961	44
115386	23
115420	6
115454	81
115488	22
115523	4
115557	54
115982	33
116016	16
116052	89
116084	32
116118	15
116153	81
116186	31
116635	3
116669	53
116703	44
116737	2
116771	69
116805	18
30395	6
30429	15
30463	24
30497	168
30531	33
30565	81
30990	281
31024	242
31058	11
31092	1
31160	10
31194	29
31620	65
31654	16
31688	242
31722	54
31756	1
31790	87
32191	13
32225	123
32259	22
32293	27
32328	6
32362	1
32396	10
32797	393
32865	22
32899	190
32933	122
32967	21
33369	23
33403	403
33437	359
33471	22
33505	142
33539	55
33988	10
34022	15
34056	346
34090	9
34124	177
34158	42
34678	27
34712	498
34747	362
34780	26
34814	194
34848	59
35252	1170
35284	27
35318	1003
35353	362
35386	26
35420	93
35454	160
35855	909
35889	28
35924	296
35959	213
35992	26
36026	93
36451	298
36485	38
36519	206
36553	153
36587	32
36621	3
37046	6
37080	347
37114	15
37148	183
37182	115
37217	13
37618	11
37652	6
37686	318
37720	15
37754	183
37788	48
38261	18
38295	12
38329	7
38363	132
38397	45
38431	6
38856	14
38890	966
38924	23
38958	292
38992	157
39026	22
39451	1
39485	366
39519	34
39554	196
39588	167
39622	32
40047	11
40081	16
40149	10
40183	15
40217	67
40251	9
40700	469
40735	30
40769	299
40803	164
40837	29
40871	62
41344	27
41378	498
41413	362
41446	26
41480	194
41514	59
41963	14
41997	485
42031	259
42065	13
42099	181
42133	113
42167	12
42616	34
42650	15
42684	24
42718	33
42752	33
42786	100
43188	1
43222	371
43256	34
43290	154
43324	168
43358	33
43392	38
43817	421
43851	348
43885	11
43919	381
43953	145
43987	10
44389	7
44423	483
44457	348
44491	11
44525	179
44559	44
44961	450
44995	12
45029	305
45063	247
45097	11
45131	78
45556	360
45590	23
45624	191
45658	138
45692	22
45726	27
46151	915
46185	34
46219	505
46254	369
46288	32
46322	200
46356	65
46757	270
46791	34
46825	168
46859	67
46893	14
46928	37
47329	1
47363	6
47397	29
47431	10
47465	5
47499	14
47924	12
47958	31
47993	448
48027	10
48061	279
48095	144
48129	9
48577	672
48611	32
48646	555
48680	367
48714	30
48748	198
48782	63
49207	8
49241	3
49275	13
49309	51
49343	7
49377	12
49411	6
49813	8
49847	3
49881	13
49915	41
49949	2
49983	55
50408	5
50442	14
50476	187
50510	91
50544	18
50578	8
51004	1275
51038	29
51072	500
51106	365
51140	28
51174	196
51210	59
51657	16
51691	487
51725	352
51759	15
51793	183
51827	48
52299	278
52333	201
52367	13
52401	18
52435	46
52470	6
52504	16
52905	485
52939	350
52973	13
53007	248
53041	147
53075	12
53477	14
53511	19
53545	350
53579	13
53613	181
53647	46
54049	553
54083	14
54117	384
54151	249
54185	13
54219	80
54620	83
54654	30
54688	10
54723	283
54757	148
54791	13
55192	16
55226	83
55260	30
55294	10
55328	5
55362	48
55764	89
55798	16
55832	6
55866	352
55900	15
55934	183
55968	48
56370	555
56404	16
56438	386
56472	251
56506	15
56540	82
57107	20
57141	289
57175	19
57209	231
57243	52
57277	4
57311	18
57713	20
57747	10
57781	19
57815	19
57849	187
57883	91
57917	18
58319	20
58353	491
58387	356
58421	19
58455	187
58489	52
59008	543
59042	4
59077	296
59111	36
59145	305
59179	69
59604	250
59638	14
59672	91
59706	47
59740	8
59774	46
60199	25
60233	25
60301	260
60335	24
60370	90
60771	1156
60805	1108
60839	25
60873	395
60907	260
60941	125
61366	3
61400	474
61434	339
61469	1
61503	169
61537	34
61938	3
61972	3
62006	272
62040	46
62074	2
62108	69
62510	980
62544	898
62578	3
62612	474
62646	339
62680	2
62714	170
62748	35
63150	18
63184	3
63218	210
63252	36
63286	127
63320	69
63722	9
63756	3
63790	3
63824	65
63858	17
63892	2
64293	5
64327	274
64361	235
64396	3
64430	109
64464	36
64912	16
64946	458
64980	25
65015	293
65049	182
65083	23
65117	90
65542	7
65576	1
65610	1
65644	6
65678	34
65712	101
66137	32
66171	12
66205	7
66239	2
66273	11
66308	10
66342	58
66743	484
66777	12
66811	12
66845	281
66879	146
66913	11
67409	20
67443	400
67477	356
67512	18
67546	186
67580	51
68005	30
68039	400
68073	275
68107	29
68141	197
68175	158
68209	28
68611	30
68645	501
68679	366
68713	29
68747	197
68781	62
69253	600
69289	463
69321	27
69355	392
69390	261
69423	26
69458	92
69859	499
69895	314
69927	27
69961	219
69996	160
70029	26
70431	28
70465	90
70501	25
70533	8
70567	3
70602	112
70635	26
71131	59
71165	1
71199	6
71233	34
71267	202
71301	67
71703	79
71737	1
71771	1
71805	20
71839	15
71873	140
72322	51
72356	3
72390	12
72424	257
72458	21
72492	88
72917	264
72951	33
72985	182
73019	105
73054	31
73088	21
73513	380
73547	399
73581	9
73615	216
73649	143
73683	8
74084	6
74118	179
74153	139
74187	9
74221	57
74255	8
74656	11
74690	11
74724	1
74758	10
74792	10
74827	14
75228	565
75262	502
75296	11
75330	381
75364	246
75398	10
75432	77
75857	561
75891	22
75926	391
75960	256
75994	20
76028	87
76453	1682
76487	32
76521	503
76555	267
76589	31
76623	98
77072	558
77106	19
77140	389
77174	350
77208	18
77242	186
77276	51
77678	452
77712	19
77746	370
77780	254
77814	18
77848	85
78249	531
78284	5
78318	19
78352	389
78386	153
78420	18
78845	396
78879	266
78913	30
78947	179
78981	63
79015	24
79417	31
79451	180
79485	64
79519	25
79553	6
79587	1
79988	4
80022	27
80057	21
80091	2
80125	30
80159	49
80560	504
80594	18
80628	32
80662	301
80696	166
80730	31
81156	9
81190	379
81224	340
81258	8
81292	176
81326	41
81360	147
81785	169
81819	120
81853	14
81887	24
81921	4
81955	13
82380	7
82414	30
82449	10
82483	5
82517	28
82551	9
82585	4
83104	33
83138	13
83172	13
83207	281
83241	146
83275	11
83700	433
83734	384
83768	23
83802	292
83836	157
83870	22
83904	84
84329	6
84363	15
84397	10
84431	370
84465	33
84499	201
84534	65
84935	323
84969	34
85003	101
85037	168
85071	14
85105	23
85507	1
85541	472
85575	34
85609	202
85643	269
85677	33
86079	136
86113	1
86147	34
86181	15
86215	10
86249	5
86283	33
86684	2
86718	2
86753	6
86787	15
86821	202
86855	67
87280	12
87314	12
87348	483
87382	348
87416	11
87450	78
87899	33
87933	201
87967	90
88001	32
88035	8
88069	60
88494	10
88528	5
88562	15
88596	9
88630	4
88665	13
88699	7
89100	414
89134	10
89168	332
89202	269
89236	9
89270	177
89304	138
89729	2
89764	10
89798	178
89832	19
89866	96
89900	52
90301	21
90335	2
90369	473
90403	357
90438	19
90472	187
90506	52
90907	324
90941	21
90975	242
91009	179
91043	20
91077	97
91560	8
91594	301
91628	243
91662	7
91696	156
91731	39
92156	18
92190	388
92224	306
92258	17
92292	185
92326	50
92727	53
92761	14
92795	298
92830	253
92864	17
92898	84
93323	1
93357	10
93391	19
93425	28
93459	9
93493	95
93918	459
93952	410
93986	6
94020	314
94054	241
94088	5
94123	71
94524	1036
94558	545
94592	6
94626	376
94660	241
94694	5
94728	72
95130	416
95164	281
95198	6
95232	198
95266	140
95300	5
95820	43
95854	23
95888	4
95922	13
95956	109
95990	22
96024	27
96426	2121
96460	461
96494	23
96528	292
96562	157
96596	22
96997	25
97031	395
97065	58
97099	5
97134	191
97168	56
97593	540
97627	1
97661	371
97695	34
97729	226
97763	168
97797	33
98199	338
98233	1
98267	265
98301	34
98335	24
98369	67
98841	66
98875	4
98909	13
98977	65
99011	26
99413	33
99447	504
99481	369
99515	32
99549	200
99583	65
100008	10
100042	5
100076	481
100110	346
100145	8
100179	75
100604	6
100638	15
100672	10
100706	34
100740	19
100774	9
101175	12
101210	396
101244	20
101278	313
101312	255
101346	19
101380	86
101805	31
101839	12
101873	7
101907	2
101941	30
101975	299
102009	63
102411	469
102445	31
102479	300
102513	189
102547	30
102581	97
102983	426
103017	368
103051	31
103085	266
103119	165
103153	30
103554	33
103591	20
103625	15
103659	29
103693	197
103727	62
104128	469
104162	31
104197	299
104231	29
104265	29
104299	96
104771	28
104805	321
104841	261
104873	27
104907	190
104942	59
105343	404
105377	28
105411	297
105447	242
105479	27
105513	94
105915	500
105949	365
105983	28
106017	33
106053	160
106085	27
106486	30
106520	299
106554	63
106589	23
106659	59
107058	569
107092	30
107126	97
107160	15
107194	24
107228	298
107265	160
107297	27
107698	30
107732	501
107766	366
107800	29
107834	197
107868	62
108530	6
108564	174
108598	63
108632	5
108666	24
108700	4
109101	41
109135	411
109170	275
109204	140
109238	5
109272	24
109306	4
109754	552
109790	502
109823	26
109857	396
109891	160
109925	25
110326	28
110360	499
110396	362
110428	27
110462	195
110497	59
111063	239
111097	166
111131	31
111165	199
111200	1
111234	24
111659	8
111693	277
111727	195
111761	7
111795	113
111829	40
112230	548
112265	8
112299	378
112333	243
112367	7
112401	74
112826	2275
112860	19
112894	490
112928	355
112962	18
112996	186
113030	51
113432	1164
113466	19
113500	490
113534	355
113568	18
113602	85
114051	444
114085	6
114119	275
114153	179
114187	5
114221	72
114622	460
114657	343
114691	6
114725	241
114759	140
114793	5
115194	8
115228	489
115262	344
115296	7
115331	198
115365	140
115399	5
115824	8
115858	354
115892	17
115926	185
115960	31
115994	16
116395	19
116464	253
116498	17
116532	286
116566	50
30184	563
30219	485
30253	436
30287	373
30321	296
30355	248
30803	261
30838	212
30872	163
30906	86
30940	9
30974	4
31375	50
31409	2
31443	1598
31477	1506
31546	1452
31947	1022
31981	569
32049	11
32083	6
32117	304
32613	96
32647	33
32681	14
32715	9
32750	17
32784	170
33219	385
33253	279
33287	230
33321	153
33355	90
33804	2296
33838	2247
33872	2185
33906	2107
33974	308
34008	245
34410	2
34444	1540
34478	1492
34512	1386
34546	1410
34982	901
36183	1028
36217	979
36251	931
36285	868
36319	820
36387	88
36789	321
36823	272
36857	224
36891	176
37361	9
37395	3
37429	27
37463	426
37497	2
37531	329
37956	5
38024	67
38058	19
38092	13
38126	8
38551	2
38585	357
38619	294
38654	245
38688	124
38722	76
39228	1633
39262	1570
39296	1479
39330	348
39364	285
39766	13
39800	8
39834	926
39868	878
39902	815
39936	391
39970	343
40395	19
40429	259
40463	23
40497	4
40531	114
40566	50
40967	1077
41001	971
41035	923
41069	874
41103	783
41586	127
41620	20
41654	30
41688	10
41722	19
41756	29
42158	1791
42192	1743
42226	1651
42260	1602
42328	885
42753	431
42787	383
42821	3
42855	300
42889	238
43396	452
43430	404
43464	326
43498	278
43534	271
43967	415
44002	19
44036	331
44070	269
44104	206
44140	155
44172	109
44597	1
44631	25
44665	337
44699	274
44733	154
44767	105
45192	1210
45226	1161
45329	106
45363	14
45764	537
45798	445
45832	397
45866	493
45900	300
45934	251
45969	173
46370	3
46404	56
46438	7
46472	2
46506	11
46540	6
46574	15
46976	1172
47010	1123
47044	1075
47078	1026
47146	396
47666	424
47700	318
47734	269
47768	149
48237	546
48272	496
48306	390
48340	342
48374	279
48408	230
48856	28
48891	7
48925	2
48959	26
49027	30
49428	2745
49462	2697
49496	2172
49565	69
49599	20
50024	158
50058	66
50092	18
50126	1499
50160	8
50194	31
50595	1016
50629	491
50698	350
50732	301
50766	253
51167	25
51201	323
51235	260
51269	183
51303	134
51338	85
51739	362
51773	25
51807	20
51841	231
51875	168
51909	120
51943	28
52345	3753
52379	3704
52413	2444
52447	2396
52481	2347
52515	2299
52940	1859
52974	1811
53042	185
53536	1234
53570	1172
54892	1148
54926	32
54994	974
55028	926
55062	877
55130	218
55532	3
55566	359
55668	242
56103	976
56137	928
56171	879
56240	550
56274	387
56699	63
56733	14
56767	9
56801	18
56835	85
56869	8
56903	3
57373	947
57407	898
57441	836
57876	415
57910	266
57945	216
58448	983
58482	934
58516	886
58584	24
58618	712
59044	257
59078	209
59112	160
59615	3
59649	1427
59683	1090
59752	25
59786	6
60211	518
60245	470
60279	407
60313	142
60347	22
60381	60
60782	5
60817	230
60851	181
60885	133
60919	70
60953	22
61388	250
61422	159
61456	67
61491	3
61525	27
61559	7
61960	270
61994	207
62028	159
62062	96
62096	33
62130	13
62532	1
62566	10
62600	5
62702	76
63138	6479
63240	1053
63723	6472
63757	277
63791	199
64318	19
64352	28
64386	8
64420	3654
64454	12
64488	3513
64958	42
65026	32
65060	142
65564	865
66605	415
67248	133
67282	85
67384	560
67418	511
67945	13
67979	8
68014	31
68439	1164
68473	1101
68507	14
68541	139
68575	90
68609	13
69010	550
69044	501
69078	453
69113	403
69147	355
69629	17
69663	474
69697	425
69732	376
69766	328
69800	250
70225	27
70259	22
70293	3
70327	26
70361	7
70395	16
70429	617
70831	200
70865	51
70899	3
70933	12
70967	7
71001	2
71473	6
71507	1
71541	10
71575	62
71609	14
71644	22
72045	11
72079	20
72113	15
72147	1482
72181	1433
72674	276
72708	55
72743	5
72777	29
72811	10
73236	320
73270	272
73304	7
73338	175
73372	127
73406	64
73831	3434
73865	3371
73935	1641
73967	1595
74474	1030
74508	982
74542	933
74576	856
74610	779
75688	1173
75722	965
75756	802
75790	753
75824	633
75858	844
76464	50
76947	274
76981	226
77015	163
77049	115
77083	52
77117	3
77566	30
77600	11
77634	222
77668	130
77702	140
77736	19
77770	14
78172	2
78206	25
78240	439
78274	376
78308	327
78342	279
78376	216
78825	12
78859	7
78893	31
78927	5004
78995	3320
79431	12
79465	1638
79499	1575
79533	1526
79567	1435
79601	1372
80037	344
81180	961
81214	913
81248	865
81718	380
82337	1536
82371	1473
82405	1396
82439	1217
82473	1155
82507	1048
83095	100
83197	27
83680	92
83714	29
83748	9
83782	4
83816	14
83850	8
83884	3
84309	11
84377	592
84411	501
84446	451
84480	403
84514	8
84915	83
84949	6
84983	1
85017	10
85051	63
85085	14
85487	3941
85521	3892
85555	338
85589	275
85623	255
85657	106
86082	3317
86116	3225
86150	3148
86185	1598
86219	1420
87260	278
87866	1331
87900	1196
87934	267
87968	46
88036	151
88461	621
88495	572
89101	24
89135	19
89169	14
89203	8
89699	292
89733	200
89767	151
89801	31
89835	26
89870	20
90342	9
90376	19
90410	187
90444	138
90478	90
90512	12
90914	14
90948	211
90982	62
91016	13
91050	95
91084	32
91118	12
91543	20
91577	58
91611	10
91645	5
91679	29
91713	9
92162	65
92196	17
92230	11
92264	6
92298	1
92332	10
92366	5
92791	1052
92860	2
92894	26
92928	323
92962	275
93363	437
93397	388
93431	325
93465	277
93500	199
93534	150
93935	9
93969	18
94003	446
94037	398
94071	349
94105	301
94530	193
94565	57
94599	9
94633	61
94667	13
94701	8
94735	219
94769	156
95218	10
95252	5
95286	14
95320	9
95354	4
95388	13
95789	2
95823	3286
95858	3237
95892	3174
95926	3155
96385	26
96419	7
96453	2
96487	11
96957	1619
97025	382
97059	290
97528	9
97596	446
97631	194
98100	490
98134	355
98202	258
98672	33
98706	14
98740	312
98774	234
98808	172
98842	94
99267	275
99301	227
99335	34
99369	144
99404	8
99438	18
99839	338
99873	275
99907	212
99941	164
99975	159
100009	67
100482	1960
100516	1898
100550	1849
100584	1786
100618	641
100652	492
100686	443
100720	337
101169	33
101205	11
101237	8
101306	819
101741	370
101775	307
101811	155
101843	224
102346	10
102380	5
102417	11
102449	8
102483	941
102518	429
102918	130
102952	68
102986	19
103020	14
103089	17
103605	338
103639	88
103673	10
103708	4
103742	187
104143	2238
104177	11
104211	2156
104245	2108
104313	48
104740	1425
104772	22
104807	2
104841	1310
104875	1261
105346	25
105916	191
106593	467
106627	346
106661	254
106695	18
106729	157
106763	109
107212	1031
107246	59
107280	10
107314	842
107382	183
107783	474
107818	280
107852	232
107886	97
107920	34
107954	15
108379	6458
108413	6395
108481	512
108515	464
108549	386
108583	280
108985	4005
109019	1734
109053	1686
109121	1329
109155	487
109189	396
109614	14
109648	52
